id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
11326,15632272.0,Chiu,613.0,France,Male,29.0,4.0,0.0,2.0,1.0,1.0,88958.49,0.0
11327,15693381.0,Yefremov,707.0,France,Male,64.0,2.0,0.0,1.0,1.0,0.0,122925.44,0.0
11328,15662901.0,De Luca,671.0,France,Male,36.0,3.0,0.0,2.0,1.0,1.0,159835.53,0.0
11329,15751549.0,Chibueze,619.0,France,Male,24.0,10.0,0.0,2.0,1.0,1.0,180551.76,0.0
11330,15752312.0,Nkemakonam,544.0,France,Female,26.0,6.0,0.0,2.0,1.0,0.0,154843.4,0.0
11331,15798824.0,Hao,653.0,France,Male,32.0,1.0,0.0,2.0,1.0,0.0,172576.43,0.0
11332,15672798.0,Chukwueloka,762.0,Spain,Female,36.0,10.0,0.0,2.0,1.0,1.0,86945.0,0.0
11333,15598044.0,Ting,696.0,France,Male,34.0,4.0,113680.53,1.0,0.0,0.0,180934.67,0.0
11334,15749583.0,Maclean,572.0,France,Male,31.0,4.0,125193.96,1.0,1.0,1.0,173464.43,0.0
11335,15719276.0,Palerma,732.0,Germany,Female,53.0,9.0,133801.35,1.0,1.0,1.0,51704.13,1.0
11336,15684445.0,Hsiung,605.0,Spain,Male,34.0,7.0,0.0,2.0,1.0,0.0,146652.01,0.0
11337,15676526.0,Lucchesi,650.0,France,Male,34.0,3.0,0.0,1.0,1.0,0.0,176760.29,0.0
11338,15579994.0,Lucchesi,676.0,France,Male,41.0,7.0,0.0,2.0,1.0,0.0,131301.74,0.0
11339,15671148.0,Hsiung,719.0,France,Male,55.0,10.0,0.0,2.0,0.0,1.0,65951.65,0.0
11340,15602373.0,Brazenor,679.0,France,Female,40.0,4.0,0.0,2.0,1.0,1.0,84871.99,0.0
11341,15672640.0,Hs?,724.0,France,Male,30.0,6.0,139859.54,1.0,0.0,0.0,126469.8,0.0
11342,15760090.0,Manna,794.0,Spain,Male,46.0,4.0,0.0,2.0,1.0,1.0,138344.7,0.0
11343,15745266.0,Chukwudi,554.0,France,Female,42.0,1.0,0.0,1.0,0.0,0.0,125909.87,1.0
11344,15790322.0,Tu,581.0,Spain,Female,38.0,1.0,132044.6,1.0,1.0,1.0,59905.29,0.0
11345,15811588.0,Chiang,675.0,France,Male,38.0,6.0,0.0,2.0,1.0,1.0,97906.64,0.0
11346,15592877.0,Chidubem,652.0,France,Male,36.0,4.0,97588.6,2.0,1.0,0.0,173948.3,0.0
11347,15673367.0,Tseng,648.0,Spain,Male,37.0,2.0,0.0,2.0,1.0,0.0,94003.11,0.0
11348,15662426.0,Hsiung,727.0,France,Male,40.0,1.0,0.0,2.0,1.0,1.0,172363.41,0.0
11349,15641170.0,Ch'ang,639.0,Germany,Male,40.0,3.0,152899.24,1.0,1.0,1.0,194998.34,0.0
11350,15722758.0,Gboliwe,581.0,France,Male,31.0,3.0,0.0,2.0,0.0,1.0,97794.71,0.0
11351,15665524.0,Tuan,648.0,France,Male,45.0,8.0,0.0,1.0,1.0,0.0,91482.5,0.0
11352,15750778.0,Udinese,684.0,France,Male,40.0,1.0,0.0,1.0,1.0,0.0,127413.0,0.0
11353,15645511.0,Manna,695.0,France,Male,35.0,5.0,0.0,2.0,0.0,0.0,103372.79,0.0
11354,15624793.0,Chinwemma,549.0,France,Female,60.0,5.0,149940.04,1.0,1.0,0.0,157097.09,1.0
11355,15692991.0,Lu,714.0,France,Male,38.0,8.0,111900.14,1.0,1.0,1.0,142995.32,1.0
11356,15764444.0,Fan,563.0,France,Female,50.0,1.0,0.0,1.0,1.0,0.0,62627.55,1.0
11357,15651740.0,Kaur,528.0,Spain,Male,24.0,1.0,0.0,2.0,1.0,0.0,95857.18,0.0
11358,15774738.0,Nwokezuike,611.0,Spain,Female,36.0,3.0,0.0,2.0,1.0,1.0,102515.43,0.0
11359,15651460.0,Onyemauchechukwu,641.0,France,Male,36.0,7.0,0.0,2.0,1.0,1.0,27474.81,0.0
11360,15598536.0,Macleod,669.0,Germany,Male,36.0,3.0,83600.24,2.0,1.0,0.0,70370.44,0.0
11361,15802274.0,Tuan,712.0,Spain,Female,43.0,1.0,0.0,2.0,1.0,1.0,100637.05,0.0
11362,15606861.0,Trevisano,628.0,France,Male,22.0,5.0,128707.31,1.0,0.0,1.0,49865.04,0.0
11363,15670103.0,K?,544.0,Spain,Female,37.0,6.0,0.0,2.0,0.0,1.0,126726.33,0.0
11364,15751180.0,Lettiere,661.0,Spain,Male,25.0,2.0,0.0,2.0,1.0,0.0,116981.03,0.0
11365,15788068.0,Chiang,569.0,Germany,Male,51.0,4.0,101140.76,1.0,1.0,0.0,104876.8,1.0
11366,15700864.0,Ch'ang,749.0,Spain,Male,37.0,5.0,0.0,2.0,1.0,1.0,175893.53,0.0
11367,15673097.0,Hs?,685.0,France,Male,38.0,7.0,0.0,2.0,1.0,1.0,61995.57,0.0
11368,15591035.0,Onyekachukwu,721.0,Germany,Female,55.0,9.0,123948.54,1.0,1.0,0.0,149170.92,1.0
11369,15694946.0,Tsou,659.0,Spain,Female,24.0,7.0,0.0,2.0,1.0,1.0,151460.86,0.0
11370,15594878.0,Chinwendu,679.0,Spain,Male,44.0,2.0,0.0,2.0,1.0,1.0,163427.18,0.0
11371,15578788.0,Ch'ien,597.0,Germany,Male,26.0,0.0,104592.55,1.0,1.0,0.0,180593.45,0.0
11372,15723008.0,Obinna,656.0,France,Male,39.0,2.0,0.0,2.0,1.0,0.0,54869.54,0.0
11373,15620341.0,Ponomaryova,653.0,France,Female,29.0,8.0,0.0,2.0,1.0,0.0,100750.03,0.0
11374,15770375.0,Ekechukwu,597.0,Germany,Male,43.0,2.0,131762.94,1.0,1.0,0.0,118522.73,1.0
11375,15643496.0,Chukwujamuike,684.0,France,Male,34.0,2.0,0.0,1.0,1.0,0.0,126812.63,0.0
11376,15624293.0,Houghton,554.0,France,Female,38.0,7.0,139301.68,1.0,1.0,1.0,82969.61,0.0
11377,15644977.0,T'ang,648.0,France,Female,30.0,7.0,122454.77,1.0,1.0,0.0,91510.71,0.0
11378,15661629.0,Ch'iu,629.0,France,Female,31.0,10.0,0.0,1.0,1.0,0.0,64831.36,0.0
11379,15585455.0,Hsing,545.0,France,Female,30.0,3.0,0.0,2.0,1.0,1.0,141453.62,0.0
11380,15637753.0,Toscani,706.0,France,Female,30.0,5.0,124954.94,1.0,1.0,0.0,146738.83,0.0
11381,15705765.0,Tien,628.0,France,Female,28.0,5.0,0.0,2.0,0.0,1.0,182765.14,0.0
11382,15753549.0,Tien,648.0,France,Female,34.0,1.0,0.0,2.0,0.0,1.0,143981.27,0.0
11383,15672640.0,Onyemauchechukwu,588.0,France,Male,33.0,3.0,0.0,2.0,1.0,1.0,82647.65,0.0
11384,15622443.0,Clements,681.0,France,Female,37.0,5.0,0.0,2.0,0.0,1.0,142730.27,0.0
11385,15602551.0,Trevisani,526.0,France,Female,30.0,1.0,135483.17,1.0,1.0,1.0,93551.36,0.0
11386,15651352.0,Chukwudi,613.0,France,Male,21.0,5.0,0.0,2.0,1.0,0.0,152883.95,0.0
11387,15673929.0,K'ung,575.0,France,Female,35.0,7.0,129828.58,1.0,1.0,1.0,157097.09,0.0
11388,15643865.0,Yuriev,602.0,Spain,Female,57.0,3.0,0.0,1.0,1.0,0.0,102021.39,1.0
11389,15589969.0,Nkemakolam,581.0,France,Female,51.0,4.0,0.0,1.0,1.0,0.0,171045.35,1.0
11390,15733597.0,Nnanna,602.0,France,Male,33.0,1.0,0.0,1.0,1.0,0.0,182728.8,0.0
11391,15597951.0,Hao,564.0,France,Male,36.0,5.0,0.0,2.0,0.0,1.0,180553.48,0.0
11392,15607065.0,Calabrese,677.0,Spain,Female,43.0,7.0,0.0,2.0,1.0,0.0,182765.14,0.0
11393,15606901.0,Chukwukere,752.0,Germany,Female,38.0,0.0,106344.73,1.0,1.0,1.0,88838.14,0.0
11394,15723488.0,Cattaneo,634.0,Germany,Male,41.0,6.0,120867.18,2.0,1.0,0.0,166650.32,0.0
11395,15576196.0,Fiorentini,614.0,France,Female,42.0,3.0,170833.46,1.0,1.0,1.0,171364.57,0.0
11396,15709511.0,Walker,619.0,France,Female,29.0,7.0,0.0,2.0,0.0,1.0,50771.16,0.0
11397,15734565.0,Lettiere,717.0,France,Female,33.0,5.0,132862.59,1.0,1.0,1.0,80178.54,0.0
11398,15750099.0,Ting,543.0,France,Female,39.0,4.0,0.0,2.0,0.0,0.0,63737.19,0.0
11399,15775192.0,Onyemauchechukwu,691.0,France,Male,44.0,2.0,0.0,2.0,1.0,1.0,184350.78,0.0
11400,15756070.0,Chukwuemeka,710.0,France,Female,30.0,5.0,0.0,2.0,1.0,0.0,53817.23,0.0
11401,15707551.0,Chiebuka,625.0,France,Female,41.0,3.0,0.0,2.0,1.0,0.0,106981.03,0.0
11402,15655335.0,DeRose,614.0,France,Female,31.0,5.0,125561.97,1.0,1.0,1.0,161257.83,0.0
11403,15690175.0,Uspensky,707.0,Spain,Female,59.0,4.0,0.0,2.0,0.0,1.0,135655.29,0.0
11404,15592091.0,Ch'eng,641.0,France,Male,49.0,8.0,0.0,1.0,1.0,1.0,88890.05,1.0
11405,15752488.0,Ch'in,479.0,France,Female,37.0,2.0,0.0,1.0,1.0,0.0,40257.79,0.0
11406,15666884.0,Pagnotto,724.0,France,Male,44.0,1.0,0.0,2.0,1.0,1.0,74945.11,0.0
11407,15643908.0,Chinomso,635.0,France,Female,44.0,2.0,0.0,2.0,1.0,1.0,63889.1,0.0
11408,15772781.0,Bibi,635.0,Spain,Female,35.0,8.0,0.0,2.0,0.0,1.0,81298.09,0.0
11409,15666856.0,Uwaezuoke,707.0,France,Male,35.0,10.0,0.0,2.0,1.0,1.0,131093.99,0.0
11410,15796413.0,Hao,632.0,France,Male,33.0,8.0,0.0,1.0,1.0,1.0,173912.29,0.0
11411,15600739.0,Chiemenam,613.0,France,Female,34.0,7.0,0.0,1.0,0.0,1.0,27239.28,0.0
11412,15778838.0,Manna,593.0,France,Male,36.0,9.0,141581.08,1.0,1.0,0.0,85547.33,0.0
11413,15664808.0,Oguejiofor,605.0,France,Male,37.0,6.0,103599.41,1.0,1.0,0.0,130486.57,0.0
11414,15783338.0,T'ien,614.0,Spain,Male,40.0,6.0,0.0,1.0,0.0,1.0,29883.63,1.0
11415,15601594.0,Ndubueze,508.0,France,Female,30.0,7.0,0.0,2.0,1.0,1.0,93783.0,0.0
11416,15688128.0,McElhone,711.0,Spain,Female,52.0,9.0,0.0,1.0,1.0,0.0,187985.85,1.0
11417,15792922.0,Hsia,775.0,Germany,Male,52.0,2.0,77596.33,2.0,1.0,0.0,92887.06,1.0
11418,15733261.0,Ugochukwu,762.0,France,Female,37.0,3.0,177728.55,1.0,1.0,0.0,81425.61,1.0
11419,15667934.0,Ch'in,676.0,Spain,Male,47.0,9.0,0.0,1.0,1.0,1.0,171657.57,0.0
11420,15749482.0,De Luca,634.0,Spain,Male,39.0,7.0,91552.61,1.0,0.0,1.0,48242.18,0.0
11421,15730657.0,Kao,603.0,France,Male,39.0,1.0,125927.51,1.0,1.0,1.0,147557.71,0.0
11422,15732644.0,Chia,575.0,Spain,Male,41.0,9.0,0.0,2.0,1.0,1.0,96670.2,0.0
11423,15659327.0,Nkemakolam,794.0,Germany,Female,43.0,9.0,108738.92,1.0,1.0,0.0,166677.54,1.0
11424,15761693.0,Lucchesi,735.0,Spain,Male,26.0,5.0,0.0,2.0,0.0,1.0,111340.36,0.0
11425,15722583.0,Akobundu,710.0,France,Female,41.0,8.0,0.0,1.0,1.0,0.0,10956.82,0.0
11426,15775625.0,Wang,678.0,Spain,Male,28.0,0.0,0.0,2.0,1.0,1.0,94739.2,0.0
11427,15628674.0,Folliero,694.0,France,Male,44.0,7.0,0.0,2.0,1.0,0.0,47764.99,0.0
11428,15612092.0,Tuan,693.0,France,Male,33.0,9.0,105245.21,1.0,1.0,1.0,19826.32,0.0
11429,15643907.0,Aksakova,681.0,France,Male,38.0,8.0,0.0,2.0,1.0,1.0,48606.71,0.0
11430,15789941.0,Tien,744.0,France,Female,43.0,9.0,0.0,2.0,0.0,0.0,96961.0,0.0
11431,15690169.0,Okechukwu,529.0,Germany,Male,38.0,7.0,108862.76,1.0,1.0,0.0,113483.96,0.0
11432,15795759.0,Yudin,746.0,Spain,Male,30.0,10.0,0.0,2.0,1.0,0.0,88604.89,0.0
11433,15795878.0,Pinto,742.0,France,Female,37.0,0.0,124023.19,2.0,1.0,1.0,144290.97,0.0
11434,15696900.0,Yashina,605.0,France,Male,34.0,8.0,133707.09,1.0,1.0,1.0,148977.72,0.0
11435,15794413.0,Tuan,581.0,France,Male,38.0,4.0,0.0,1.0,1.0,1.0,148813.76,0.0
11436,15751392.0,Chiu,611.0,Spain,Male,37.0,3.0,0.0,2.0,1.0,1.0,158944.59,0.0
11437,15750649.0,Iloerika,547.0,Germany,Female,30.0,1.0,109052.04,1.0,1.0,1.0,157552.08,0.0
11438,15658032.0,Toscani,693.0,France,Male,29.0,2.0,0.0,2.0,1.0,0.0,82662.73,0.0
11439,15744127.0,Trevisan,642.0,Germany,Male,41.0,4.0,162261.01,2.0,1.0,0.0,94949.84,0.0
11440,15691624.0,Chiang,678.0,France,Female,40.0,5.0,0.0,1.0,1.0,1.0,170980.86,0.0
11441,15777901.0,Ch'eng,684.0,France,Male,24.0,4.0,0.0,2.0,0.0,0.0,122488.59,0.0
11442,15637593.0,Ritchie,649.0,France,Male,20.0,2.0,0.0,2.0,1.0,1.0,147521.36,0.0
11443,15651336.0,Hsieh,686.0,France,Male,39.0,6.0,0.0,2.0,1.0,1.0,138542.87,0.0
11444,15798850.0,Kao,667.0,France,Male,39.0,2.0,0.0,2.0,0.0,0.0,153915.28,0.0
11445,15677796.0,Chukwudi,735.0,Spain,Female,46.0,5.0,0.0,1.0,1.0,0.0,146851.07,1.0
11446,15787155.0,T'ien,741.0,France,Female,27.0,4.0,0.0,2.0,1.0,1.0,131712.52,0.0
11447,15763218.0,Chigozie,649.0,France,Male,38.0,2.0,0.0,2.0,0.0,0.0,80130.54,0.0
11448,15810167.0,Zikoranachidimma,603.0,France,Female,42.0,3.0,118028.35,1.0,0.0,1.0,57600.66,1.0
11449,15648721.0,McLean,642.0,Spain,Male,40.0,7.0,0.0,1.0,1.0,0.0,144880.81,1.0
11450,15607986.0,Chibugo,561.0,Spain,Female,38.0,2.0,0.0,2.0,1.0,1.0,167035.07,0.0
11451,15684920.0,Fanucci,646.0,France,Male,41.0,8.0,0.0,1.0,1.0,0.0,91433.46,1.0
11452,15598894.0,Sun,557.0,Spain,Male,34.0,7.0,0.0,2.0,1.0,0.0,123410.23,0.0
11453,15721207.0,Ritchie,616.0,France,Female,57.0,1.0,0.0,4.0,1.0,0.0,71571.04,1.0
11454,15672875.0,K?,663.0,Spain,Male,38.0,8.0,122021.92,1.0,1.0,1.0,129563.86,0.0
11455,15640667.0,De Salis,550.0,France,Male,31.0,0.0,0.0,2.0,1.0,0.0,126145.08,0.0
11456,15600392.0,Milani,694.0,France,Male,28.0,9.0,0.0,2.0,0.0,1.0,148087.71,0.0
11457,15616471.0,Hsia,721.0,Germany,Male,37.0,6.0,109044.3,1.0,1.0,0.0,80701.72,0.0
11458,15648876.0,Palerma,711.0,France,Male,37.0,4.0,105303.79,1.0,1.0,0.0,44965.54,0.0
11459,15643439.0,Chia,696.0,France,Male,33.0,4.0,174853.46,1.0,0.0,1.0,161954.43,0.0
11460,15802088.0,Hsia,685.0,France,Male,34.0,1.0,123374.46,1.0,0.0,0.0,46785.87,0.0
11461,15626243.0,Trevisane,829.0,France,Male,62.0,9.0,0.0,1.0,1.0,1.0,102547.56,0.0
11462,15732672.0,Nwankwo,676.0,France,Male,41.0,9.0,144427.96,1.0,1.0,1.0,140763.18,0.0
11463,15699772.0,Chukwubuikem,622.0,Germany,Male,28.0,0.0,179960.2,1.0,1.0,1.0,126812.83,0.0
11464,15626383.0,Ch'ang,590.0,Spain,Female,49.0,2.0,0.0,2.0,1.0,1.0,166472.81,0.0
11465,15667934.0,Ts'ai,627.0,Germany,Male,40.0,4.0,111589.33,1.0,1.0,1.0,61602.42,0.0
11466,15704770.0,Hsia,721.0,France,Male,35.0,4.0,0.0,2.0,1.0,1.0,125698.97,0.0
11467,15687634.0,Ritchie,645.0,France,Female,31.0,9.0,0.0,2.0,1.0,1.0,141069.88,0.0
11468,15646632.0,Teng,805.0,France,Male,31.0,3.0,0.0,2.0,1.0,1.0,59958.49,0.0
11469,15672397.0,Nwankwo,648.0,France,Female,32.0,3.0,0.0,1.0,1.0,0.0,58974.0,0.0
11470,15682467.0,Wright,681.0,Germany,Male,39.0,3.0,152522.47,1.0,1.0,0.0,174431.01,1.0
11471,15756824.0,Teng,718.0,France,Male,39.0,7.0,0.0,2.0,1.0,0.0,176712.59,0.0
11472,15701054.0,Pendergrass,684.0,France,Female,31.0,8.0,0.0,2.0,1.0,0.0,81844.84,0.0
11473,15805565.0,Onyemere,568.0,France,Male,44.0,4.0,0.0,2.0,0.0,1.0,151310.16,0.0
11474,15743893.0,Ch'ang,631.0,France,Male,40.0,1.0,137285.37,2.0,1.0,0.0,189428.75,0.0
11475,15714087.0,Ni,728.0,Germany,Female,34.0,6.0,117337.54,1.0,1.0,0.0,74850.84,0.0
11476,15656829.0,Toscani,687.0,Germany,Male,36.0,8.0,111837.73,2.0,1.0,1.0,92914.67,0.0
11477,15592583.0,T'ien,675.0,Germany,Male,41.0,1.0,140553.46,2.0,1.0,0.0,177626.57,0.0
11478,15768495.0,Lai,745.0,France,Male,29.0,1.0,0.0,2.0,1.0,0.0,122580.48,0.0
11479,15809509.0,Yudin,850.0,France,Male,31.0,3.0,0.0,1.0,1.0,0.0,85426.28,0.0
11480,15744607.0,H?,735.0,France,Male,42.0,5.0,0.0,2.0,1.0,1.0,123882.73,0.0
11481,15662574.0,L?,599.0,Spain,Female,31.0,1.0,0.0,1.0,1.0,1.0,167066.95,0.0
11482,15654229.0,Pinto,684.0,France,Male,39.0,7.0,0.0,2.0,1.0,1.0,146875.86,0.0
11483,15761043.0,Chiu,678.0,France,Male,26.0,3.0,0.0,1.0,1.0,1.0,130824.57,0.0
11484,15720371.0,Ch'iu,641.0,Spain,Male,28.0,1.0,0.0,2.0,1.0,1.0,166031.08,0.0
11485,15592025.0,Mazzi,746.0,Germany,Female,43.0,8.0,133658.24,1.0,1.0,0.0,95936.84,1.0
11486,15631333.0,Hsia,597.0,Germany,Female,46.0,0.0,132934.89,1.0,1.0,0.0,183566.78,1.0
11487,15766427.0,Pisani,686.0,France,Female,24.0,1.0,0.0,2.0,1.0,1.0,135875.51,0.0
11488,15650924.0,Chidiebele,653.0,France,Female,28.0,1.0,0.0,2.0,1.0,0.0,90897.84,0.0
11489,15736287.0,Chukwubuikem,596.0,France,Male,37.0,1.0,0.0,1.0,1.0,0.0,149536.15,0.0
11490,15658339.0,Pinto,633.0,Spain,Male,39.0,5.0,0.0,2.0,1.0,0.0,89801.9,0.0
11491,15651848.0,Ibeamaka,619.0,France,Male,38.0,6.0,0.0,2.0,1.0,1.0,187926.55,0.0
11492,15665760.0,Nnamutaezinwa,639.0,France,Male,38.0,9.0,82531.11,1.0,1.0,1.0,131647.31,0.0
11493,15781298.0,Nnachetam,716.0,France,Male,39.0,1.0,0.0,2.0,0.0,1.0,125979.36,0.0
11494,15679909.0,Ch'ien,632.0,France,Male,32.0,4.0,0.0,2.0,1.0,1.0,62368.33,0.0
11495,15654495.0,Mazzanti,678.0,France,Female,37.0,4.0,121326.88,1.0,1.0,0.0,88407.34,1.0
11496,15646839.0,Yobanna,746.0,France,Male,38.0,5.0,128929.88,1.0,1.0,0.0,166324.79,0.0
11497,15589949.0,Pagnotto,652.0,France,Male,36.0,6.0,0.0,2.0,1.0,1.0,94811.85,0.0
11498,15730447.0,Iredale,712.0,Germany,Female,31.0,5.0,128015.83,1.0,1.0,1.0,113410.62,1.0
11499,15768777.0,Hsing,683.0,France,Male,36.0,6.0,0.0,1.0,0.0,0.0,108348.94,0.0
11500,15675888.0,Lucchesi,678.0,France,Male,38.0,10.0,0.0,2.0,1.0,1.0,81634.45,0.0
11501,15790763.0,Muecke,576.0,France,Male,29.0,3.0,0.0,2.0,0.0,0.0,120512.08,0.0
11502,15664759.0,Scott,598.0,Spain,Male,40.0,4.0,0.0,2.0,1.0,0.0,173365.9,0.0
11503,15685500.0,Frolov,524.0,France,Male,40.0,4.0,128366.44,1.0,1.0,0.0,150661.42,0.0
11504,15662291.0,Chiazagomekpere,714.0,France,Female,35.0,7.0,0.0,2.0,1.0,1.0,53445.17,0.0
11505,15730488.0,Ch'eng,753.0,France,Male,36.0,1.0,0.0,2.0,0.0,0.0,158024.1,0.0
11506,15771543.0,Okechukwu,718.0,France,Female,28.0,8.0,0.0,2.0,1.0,0.0,645.61,0.0
11507,15643966.0,Smith,642.0,Spain,Female,42.0,3.0,0.0,1.0,1.0,1.0,82559.77,0.0
11508,15645353.0,Onuora,671.0,France,Male,36.0,9.0,0.0,2.0,1.0,1.0,171039.56,0.0
11509,15728706.0,Hargreaves,564.0,Spain,Female,47.0,2.0,0.0,2.0,1.0,1.0,173365.89,0.0
11510,15730590.0,Onwuamaeze,685.0,Spain,Male,61.0,7.0,83061.26,1.0,1.0,1.0,141501.45,0.0
11511,15734649.0,Teng,691.0,France,Female,31.0,9.0,0.0,2.0,1.0,1.0,89402.54,0.0
11512,15594902.0,Chien,684.0,France,Male,35.0,3.0,0.0,2.0,0.0,1.0,51695.41,0.0
11513,15581286.0,Lu,646.0,France,Female,33.0,5.0,0.0,1.0,1.0,0.0,122996.76,0.0
11514,15792768.0,Hsu,691.0,France,Female,29.0,2.0,0.0,2.0,0.0,0.0,143481.85,0.0
11515,15720702.0,Chidozie,678.0,France,Male,32.0,7.0,104584.11,1.0,1.0,1.0,96985.58,0.0
11516,15741417.0,Chiazagomekpere,746.0,France,Female,28.0,2.0,0.0,2.0,1.0,1.0,171657.57,0.0
11517,15800514.0,L?,710.0,France,Male,32.0,8.0,0.0,2.0,1.0,1.0,88890.75,0.0
11518,15807595.0,Aksenov,585.0,Spain,Male,31.0,1.0,0.0,2.0,1.0,0.0,96875.52,0.0
11519,15589949.0,Chukwukere,687.0,Spain,Female,38.0,5.0,132835.56,1.0,0.0,0.0,176743.51,0.0
11520,15797710.0,Chibuzo,653.0,Germany,Female,31.0,5.0,141428.99,1.0,1.0,0.0,141756.32,1.0
11521,15702801.0,Ch'iu,635.0,France,Female,44.0,4.0,0.0,2.0,1.0,1.0,161069.73,0.0
11522,15593468.0,Teng,599.0,France,Female,44.0,5.0,0.0,2.0,1.0,0.0,109291.39,0.0
11523,15763747.0,Chukwudi,671.0,France,Male,34.0,6.0,0.0,2.0,1.0,1.0,91936.1,0.0
11524,15605872.0,Chinedum,598.0,France,Male,38.0,1.0,0.0,2.0,1.0,1.0,168816.22,0.0
11525,15594577.0,Hsiung,683.0,France,Male,23.0,0.0,0.0,2.0,1.0,1.0,157886.6,0.0
11526,15752912.0,H?,634.0,France,Male,24.0,3.0,0.0,2.0,1.0,1.0,10908.33,0.0
11527,15684461.0,Chiemenam,678.0,France,Male,37.0,4.0,0.0,2.0,1.0,1.0,153955.38,0.0
11528,15612594.0,Y?an,807.0,Spain,Female,41.0,5.0,0.0,2.0,1.0,1.0,131807.14,0.0
11529,15801431.0,Hs?,703.0,France,Male,29.0,1.0,0.0,2.0,1.0,1.0,119817.19,0.0
11530,15716334.0,Ch'eng,762.0,France,Female,31.0,8.0,0.0,1.0,1.0,0.0,166526.26,0.0
11531,15798960.0,Tuan,611.0,France,Female,38.0,8.0,0.0,2.0,1.0,1.0,141069.88,0.0
11532,15788676.0,Nkemjika,681.0,Spain,Female,33.0,7.0,0.0,2.0,1.0,1.0,125445.8,0.0
11533,15702631.0,Chukwueloka,651.0,Spain,Female,41.0,4.0,0.0,2.0,0.0,1.0,103315.74,0.0
11534,15702571.0,Chienezie,721.0,France,Male,38.0,5.0,124543.65,1.0,1.0,1.0,147055.87,0.0
11535,15623450.0,Pagnotto,706.0,France,Male,36.0,9.0,0.0,2.0,1.0,0.0,86981.45,0.0
11536,15735687.0,Hs?,627.0,France,Male,29.0,4.0,0.0,2.0,1.0,1.0,143859.66,0.0
11537,15659949.0,Tien,652.0,Germany,Male,44.0,5.0,141829.67,2.0,1.0,1.0,91903.9,0.0
11538,15783029.0,T'ao,752.0,France,Female,34.0,4.0,0.0,2.0,1.0,0.0,114072.91,0.0
11539,15777639.0,Liao,580.0,Germany,Female,41.0,4.0,131078.68,1.0,0.0,1.0,26772.04,0.0
11540,15610105.0,Onwuamaeze,699.0,France,Female,35.0,4.0,0.0,2.0,1.0,1.0,108841.83,0.0
11541,15645095.0,Bales,751.0,France,Female,36.0,0.0,0.0,1.0,1.0,0.0,120512.08,0.0
11542,15601589.0,T'ien,635.0,France,Female,30.0,3.0,0.0,2.0,1.0,1.0,101311.95,0.0
11543,15585888.0,Onyemauchechukwu,637.0,France,Female,39.0,5.0,0.0,2.0,1.0,0.0,48725.68,0.0
11544,15754072.0,Baresi,663.0,France,Female,42.0,7.0,0.0,2.0,1.0,1.0,171430.16,0.0
11545,15705082.0,Yeh,537.0,France,Female,43.0,8.0,0.0,1.0,1.0,1.0,79005.95,1.0
11546,15594864.0,Ch'ang,697.0,France,Female,32.0,6.0,0.0,2.0,1.0,1.0,115288.24,0.0
11547,15756056.0,Milano,595.0,Spain,Female,42.0,6.0,0.0,1.0,1.0,0.0,57553.02,1.0
11548,15653595.0,Shih,710.0,France,Male,35.0,7.0,141038.57,1.0,0.0,0.0,121537.91,0.0
11549,15682211.0,Chibugo,712.0,France,Male,39.0,9.0,125827.43,1.0,1.0,0.0,64443.75,0.0
11550,15581700.0,Ch'ien,752.0,Germany,Male,33.0,4.0,140997.26,2.0,1.0,0.0,162858.29,0.0
11551,15771580.0,Manna,703.0,Spain,Female,37.0,5.0,0.0,1.0,1.0,0.0,70532.53,0.0
11552,15795895.0,Ch'iu,819.0,France,Female,62.0,8.0,0.0,2.0,1.0,1.0,123683.83,0.0
11553,15702434.0,Brownless,596.0,Spain,Male,20.0,4.0,0.0,2.0,1.0,1.0,92917.54,0.0
11554,15776850.0,Oluchukwu,562.0,France,Male,29.0,5.0,0.0,2.0,1.0,1.0,91036.74,0.0
11555,15761158.0,Chijindum,696.0,France,Male,29.0,2.0,0.0,2.0,1.0,0.0,100618.17,0.0
11556,15799384.0,Tien,582.0,France,Female,61.0,2.0,0.0,1.0,1.0,1.0,112585.19,1.0
11557,15662085.0,Nwankwo,708.0,France,Male,38.0,8.0,0.0,2.0,1.0,1.0,90174.85,0.0
11558,15742272.0,P'an,722.0,France,Female,40.0,1.0,0.0,1.0,1.0,0.0,120512.08,0.0
11559,15596962.0,Ugochukwu,573.0,Germany,Female,46.0,6.0,122641.51,1.0,1.0,1.0,93713.45,1.0
11560,15796074.0,Maclean,708.0,France,Female,47.0,8.0,0.0,1.0,0.0,1.0,51117.06,0.0
11561,15691808.0,Fiorentini,663.0,France,Female,38.0,9.0,0.0,2.0,1.0,1.0,109209.8,0.0
11562,15691483.0,Tuan,703.0,Spain,Male,46.0,6.0,0.0,2.0,0.0,0.0,82298.59,0.0
11563,15641136.0,Ch'ang,682.0,Spain,Female,42.0,5.0,0.0,2.0,1.0,1.0,88838.14,0.0
11564,15579787.0,Ts'ui,613.0,France,Male,34.0,2.0,115713.84,1.0,1.0,0.0,169278.51,0.0
11565,15576094.0,Cattaneo,749.0,France,Female,35.0,4.0,0.0,2.0,1.0,0.0,172749.4,0.0
